address,lat_lon,closest_mrt,mrt_1,mrt_2,mrt_1_latitude,mrt_1_longitude,mrt_2_latitude,mrt_2_longitude,closest_mrt_time
5 DELTA AVE,"['1.29223145125728', '103.827600712862']","['TIONG BAHRU', 'GREAT WORLD']",TIONG BAHRU,GREAT WORLD,1.28610253615775,103.827445112419,1.29394816169384,103.833720837731,"('TIONG BAHRU', 839)"
2 EVERTON PK,"['1.27741630337522', '103.839330846341']","['OUTRAM PARK', 'TANJONG PAGAR']",OUTRAM PARK,TANJONG PAGAR,1.27972059383553,103.839439862425,1.27656131737246,103.845725186759,"('OUTRAM PARK', 280)"
2 EVERTON PK,"['1.27741630337522', '103.839330846341']","['OUTRAM PARK', 'MAXWELL']",OUTRAM PARK,MAXWELL,1.27972059383553,103.839439862425,1.28053329842878,103.843883670633,"('OUTRAM PARK', 280)"
101 GANGSA RD,"['1.37916431633637', '103.767439286222']","['CHOA CHU KANG', 'BUKIT GOMBAK']",CHOA CHU KANG,BUKIT GOMBAK,1.38536316540225,103.744370779756,1.35861159094192,103.751790910733,"('CHOA CHU KANG', 2300)"
101 GANGSA RD,"['1.37916431633637', '103.767439286222']","['BUKIT PANJANG', 'CASHEW']",BUKIT PANJANG,CASHEW,1.37900211641036,103.761535114929,1.36981544925552,103.76443921414,"('BUKIT PANJANG', 662)"
416 EUNOS RD 5,"['1.31796227298756', '103.897452715277']","['PAYA LEBAR', 'EUNOS']",PAYA LEBAR,EUNOS,1.3172473854035,103.892260753884,1.31978354916088,103.903225807255,"('PAYA LEBAR', 476)"
319 BT BATOK ST 33,"['1.3613950798384', '103.746516665634']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 609)"
317 BT BATOK ST 32,"['1.36063976510707', '103.747638364128']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 468)"
540 BT BATOK ST 52,"['1.35440568176535', '103.75130601487']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 433)"
321 BT BATOK ST 33,"['1.36131699323376', '103.747741215309']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 486)"
681 RACE COURSE RD,"['1.3137206738217', '103.855272733514']","['LAVENDER', 'BUGIS']",LAVENDER,BUGIS,1.30737781747063,103.862767633888,1.30046508509717,103.855706730933,"('LAVENDER', 954)"
681 RACE COURSE RD,"['1.3137206738217', '103.855272733514']","['FARRER PARK', 'BOON KENG']",FARRER PARK,BOON KENG,1.31190557325774,103.853477716509,1.31933570922514,103.861569454156,"('FARRER PARK', 236)"
681 RACE COURSE RD,"['1.3137206738217', '103.855272733514']","['FARRER PARK', 'BENDEMEER']",FARRER PARK,BENDEMEER,1.31190557325774,103.853477716509,1.31367252847691,103.862977620945,"('FARRER PARK', 236)"
46 JLN BAHAGIA,"['1.32764653125141', '103.85692208244']","['TOA PAYOH', 'NOVENA']",TOA PAYOH,NOVENA,1.33262928096888,103.847502198048,1.32044079120154,103.843825618748,"('TOA PAYOH', 1200)"
46 JLN BAHAGIA,"['1.32764653125141', '103.85692208244']","['BOON KENG', 'TOA PAYOH']",BOON KENG,TOA PAYOH,1.31933570922514,103.861569454156,1.33262928096888,103.847502198048,"('BOON KENG', 1042)"
166 STIRLING RD,"['1.29069965982212', '103.802362949625']","['QUEENSTOWN', 'COMMONWEALTH']",QUEENSTOWN,COMMONWEALTH,1.29455085184931,103.806077155982,1.30250199924325,103.798228523336,"('QUEENSTOWN', 682)"
221 JURONG EAST ST 21,"['1.34084174986254', '103.736918269895']","['CHINESE GARDEN', 'JURONG EAST']",CHINESE GARDEN,JURONG EAST,1.34235282081401,103.732596738363,1.33315281585758,103.742286332403,"('CHINESE GARDEN', 465)"
221A JURONG EAST ST 21,"['1.34070318741736', '103.736329305044']","['CHINESE GARDEN', 'JURONG EAST']",CHINESE GARDEN,JURONG EAST,1.34235282081401,103.732596738363,1.33315281585758,103.742286332403,"('CHINESE GARDEN', 407)"
53 TEBAN GDNS RD,"['1.32137709718444', '103.737577593659']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 2079)"
614 HOUGANG AVE 8,"['1.36914010573801', '103.8846969292']","['ANG MO KIO', 'BISHAN']",ANG MO KIO,BISHAN,1.36993284962262,103.84955809232,1.35131580146658,103.84914026532,"('ANG MO KIO', 3126)"
614 HOUGANG AVE 8,"['1.36914010573801', '103.8846969292']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 842)"
512 HOUGANG AVE 10,"['1.37127315314256', '103.88861964542']","['ANG MO KIO', 'BISHAN']",ANG MO KIO,BISHAN,1.36993284962262,103.84955809232,1.35131580146658,103.84914026532,"('ANG MO KIO', 3543)"
512 HOUGANG AVE 10,"['1.37127315314256', '103.88861964542']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 415)"
445 JURONG WEST ST 42,"['1.35206424277749', '103.720552662265']","['LAKESIDE', 'CHINESE GARDEN']",LAKESIDE,CHINESE GARDEN,1.34425911493819,103.720949087456,1.34235282081401,103.732596738363,"('LAKESIDE', 1004)"
439 JURONG WEST AVE 1,"['1.35149768659892', '103.723243759123']","['LAKESIDE', 'CHINESE GARDEN']",LAKESIDE,CHINESE GARDEN,1.34425911493819,103.720949087456,1.34235282081401,103.732596738363,"('LAKESIDE', 1087)"
334 JURONG EAST AVE 1,"['1.35078279521922', '103.731532573887']","['CHINESE GARDEN', 'LAKESIDE']",CHINESE GARDEN,LAKESIDE,1.34235282081401,103.732596738363,1.34425911493819,103.720949087456,"('CHINESE GARDEN', 848)"
50 TEBAN GDNS RD,"['1.32060355479615', '103.737792183279']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 2039)"
168 WOODLANDS ST 11,"['1.43295934850925', '103.776737651554']","['CHOA CHU KANG', 'KHATIB']",CHOA CHU KANG,KHATIB,1.38536316540225,103.744370779756,1.41738337009565,103.832979908243,"('CHOA CHU KANG', 5744)"
168 WOODLANDS ST 11,"['1.43295934850925', '103.776737651554']","['MARSILING', 'WOODLANDS']",MARSILING,WOODLANDS,1.43252114855026,103.774074641403,1.43605761708128,103.787938777173,"('MARSILING', 264)"
237 LOR 1 TOA PAYOH,"['1.33977315087539', '103.852242265569']","['BRADDELL', 'TOA PAYOH']",BRADDELL,TOA PAYOH,1.3404690010277,103.846799083148,1.33262928096888,103.847502198048,"('BRADDELL', 534)"
782 YISHUN RING RD,"['1.42196645185824', '103.83175938193']","['KHATIB', 'YISHUN']",KHATIB,YISHUN,1.41738337009565,103.832979908243,1.42944308477331,103.835005047246,"('KHATIB', 494)"
662 YISHUN AVE 4,"['1.42053932360735', '103.840690129891']","['KHATIB', 'YISHUN']",KHATIB,YISHUN,1.41738337009565,103.832979908243,1.42944308477331,103.835005047246,"('KHATIB', 889)"
388 YISHUN RING RD,"['1.42916343658276', '103.8470114507']","['YISHUN', 'KHATIB']",YISHUN,KHATIB,1.42944308477331,103.835005047246,1.41738337009565,103.832979908243,"('YISHUN', 1281)"
715 YISHUN ST 71,"['1.42638911318203', '103.826910837812']","['YISHUN', 'KHATIB']",YISHUN,KHATIB,1.42944308477331,103.835005047246,1.41738337009565,103.832979908243,"('YISHUN', 852)"
610 YISHUN ST 61,"['1.42057938136498', '103.836103032168']","['KHATIB', 'YISHUN']",KHATIB,YISHUN,1.41738337009565,103.832979908243,1.42944308477331,103.835005047246,"('KHATIB', 472)"
333 SERANGOON AVE 3,"['1.35049745808834', '103.870440178642']","['BISHAN', 'BRADDELL']",BISHAN,BRADDELL,1.35131580146658,103.84914026532,1.3404690010277,103.846799083148,"('BRADDELL', 2698)"
333 SERANGOON AVE 3,"['1.35049745808834', '103.870440178642']","['SERANGOON', 'KOVAN']",SERANGOON,KOVAN,1.35063361526525,103.872771660431,1.36017917065237,103.885064856353,"('SERANGOON', 307)"
333 SERANGOON AVE 3,"['1.35049745808834', '103.870440178642']","['SERANGOON', 'LORONG CHUAN']",SERANGOON,LORONG CHUAN,1.35063361526525,103.872771660431,1.35161217074555,103.864151938651,"('SERANGOON', 307)"
436 TAMPINES ST 43,"['1.3595896657359', '103.95159077743']","['TAMPINES', 'PASIR RIS']",TAMPINES,PASIR RIS,1.35330167637376,103.945144586749,1.37304331635804,103.949284527763,"('TAMPINES', 981)"
436 TAMPINES ST 43,"['1.3595896657359', '103.95159077743']","['TAMPINES EAST', 'TAMPINES']",TAMPINES EAST,TAMPINES,1.35619148271544,103.9546344625,1.35330167637376,103.945144586749,"('TAMPINES EAST', 552)"
328 SERANGOON AVE 3,"['1.35028615875324', '103.868352627161']","['BISHAN', 'BRADDELL']",BISHAN,BRADDELL,1.35131580146658,103.84914026532,1.3404690010277,103.846799083148,"('BRADDELL', 2596)"
328 SERANGOON AVE 3,"['1.35028615875324', '103.868352627161']","['SERANGOON', 'POTONG PASIR']",SERANGOON,POTONG PASIR,1.35063361526525,103.872771660431,1.33137949021368,103.869055656782,"('SERANGOON', 514)"
328 SERANGOON AVE 3,"['1.35028615875324', '103.868352627161']","['LORONG CHUAN', 'SERANGOON']",LORONG CHUAN,SERANGOON,1.35161217074555,103.864151938651,1.35063361526525,103.872771660431,"('LORONG CHUAN', 504)"
242 SERANGOON AVE 3,"['1.35269591874852', '103.869711017596']","['BISHAN', 'BRADDELL']",BISHAN,BRADDELL,1.35131580146658,103.84914026532,1.3404690010277,103.846799083148,"('BISHAN', 2722)"
242 SERANGOON AVE 3,"['1.35269591874852', '103.869711017596']","['SERANGOON', 'KOVAN']",SERANGOON,KOVAN,1.35063361526525,103.872771660431,1.36017917065237,103.885064856353,"('SERANGOON', 425)"
242 SERANGOON AVE 3,"['1.35269591874852', '103.869711017596']","['SERANGOON', 'LORONG CHUAN']",SERANGOON,LORONG CHUAN,1.35063361526525,103.872771660431,1.35161217074555,103.864151938651,"('SERANGOON', 425)"
431 TAMPINES ST 41,"['1.35958483033608', '103.950730740317']","['TAMPINES', 'PASIR RIS']",TAMPINES,PASIR RIS,1.35330167637376,103.945144586749,1.37304331635804,103.949284527763,"('TAMPINES', 900)"
431 TAMPINES ST 41,"['1.35958483033608', '103.950730740317']","['TAMPINES EAST', 'TAMPINES']",TAMPINES EAST,TAMPINES,1.35619148271544,103.9546344625,1.35330167637376,103.945144586749,"('TAMPINES EAST', 581)"
430 TAMPINES ST 41,"['1.35955258080538', '103.950148194163']","['TAMPINES', 'PASIR RIS']",TAMPINES,PASIR RIS,1.35330167637376,103.945144586749,1.37304331635804,103.949284527763,"('TAMPINES', 850)"
430 TAMPINES ST 41,"['1.35955258080538', '103.950148194163']","['TAMPINES EAST', 'TAMPINES']",TAMPINES EAST,TAMPINES,1.35619148271544,103.9546344625,1.35330167637376,103.945144586749,"('TAMPINES EAST', 625)"
841 TAMPINES ST 83,"['1.35160924133047', '103.934497019359']","['TAMPINES', 'SIMEI']",TAMPINES,SIMEI,1.35330167637376,103.945144586749,1.34319707851829,103.953377214378,"('TAMPINES', 1101)"
841 TAMPINES ST 83,"['1.35160924133047', '103.934497019359']","['TAMPINES WEST', 'TAMPINES']",TAMPINES WEST,TAMPINES,1.34551530560119,103.938436971222,1.35330167637376,103.945144586749,"('TAMPINES WEST', 764)"
255 TAMPINES ST 21,"['1.35274328723174', '103.950383574634']","['TAMPINES', 'SIMEI']",TAMPINES,SIMEI,1.35330167637376,103.945144586749,1.34319707851829,103.953377214378,"('TAMPINES', 608)"
255 TAMPINES ST 21,"['1.35274328723174', '103.950383574634']","['TAMPINES', 'TAMPINES EAST']",TAMPINES,TAMPINES EAST,1.35330167637376,103.945144586749,1.35619148271544,103.9546344625,"('TAMPINES', 608)"
425 TAMPINES ST 41,"['1.3590599438785', '103.94818218974']","['TAMPINES', 'PASIR RIS']",TAMPINES,PASIR RIS,1.35330167637376,103.945144586749,1.37304331635804,103.949284527763,"('TAMPINES', 671)"
425 TAMPINES ST 41,"['1.3590599438785', '103.94818218974']","['TAMPINES', 'TAMPINES EAST']",TAMPINES,TAMPINES EAST,1.35330167637376,103.945144586749,1.35619148271544,103.9546344625,"('TAMPINES', 671)"
435 TAMPINES ST 43,"['1.35976653454884', '103.95107341998']","['TAMPINES', 'PASIR RIS']",TAMPINES,PASIR RIS,1.35330167637376,103.945144586749,1.37304331635804,103.949284527763,"('TAMPINES', 947)"
435 TAMPINES ST 43,"['1.35976653454884', '103.95107341998']","['TAMPINES EAST', 'TAMPINES']",TAMPINES EAST,TAMPINES,1.35619148271544,103.9546344625,1.35330167637376,103.945144586749,"('TAMPINES EAST', 564)"
116 SIMEI ST 1,"['1.34358452919709', '103.951127773868']","['SIMEI', 'TAMPINES']",SIMEI,TAMPINES,1.34319707851829,103.953377214378,1.35330167637376,103.945144586749,"('SIMEI', 367)"
116 SIMEI ST 1,"['1.34358452919709', '103.951127773868']","['SIMEI', 'UPPER CHANGI']",SIMEI,UPPER CHANGI,1.34319707851829,103.953377214378,1.34173977444995,103.961472788634,"('SIMEI', 367)"
23 BEDOK STH AVE 1,"['1.32329861671383', '103.932762614007']","['BEDOK', 'TANAH MERAH']",BEDOK,TANAH MERAH,1.32397996868158,103.929984495066,1.32718729074675,103.946348600798,"('BEDOK', 455)"
23 BEDOK STH AVE 1,"['1.32329861671383', '103.932762614007']","['BEDOK', 'BEDOK RESERVOIR']",BEDOK,BEDOK RESERVOIR,1.32397996868158,103.929984495066,1.33660782955099,103.932234623286,"('BEDOK', 455)"
130 BISHAN ST 12,"['1.34590888814549', '103.851015987254']","['BISHAN', 'BRADDELL']",BISHAN,BRADDELL,1.35131580146658,103.84914026532,1.3404690010277,103.846799083148,"('BISHAN', 624)"
378 CLEMENTI AVE 5,"['1.31741204180126', '103.767416985995']","['CLEMENTI', 'BUONA VISTA']",CLEMENTI,BUONA VISTA,1.31511625277378,103.765191452888,1.3072237082044,103.790253514502,"('CLEMENTI', 352)"
378 CLEMENTI AVE 5,"['1.31741204180126', '103.767416985995']","['CLEMENTI', 'DOVER']",CLEMENTI,DOVER,1.31511625277378,103.765191452888,1.31140529320963,103.778637841909,"('CLEMENTI', 352)"
130 GEYLANG EAST AVE 1,"['1.31685877572509', '103.887761159389']","['PAYA LEBAR', 'ALJUNIED']",PAYA LEBAR,ALJUNIED,1.3172473854035,103.892260753884,1.3164326118157,103.882906044385,"('PAYA LEBAR', 467)"
645 HOUGANG AVE 8,"['1.37175994350777', '103.88145598567']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 2912)"
645 HOUGANG AVE 8,"['1.37175994350777', '103.88145598567']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 1120)"
121 HOUGANG AVE 1,"['1.3538605933002', '103.886936534381']","['PAYA LEBAR', 'ALJUNIED']",PAYA LEBAR,ALJUNIED,1.3172473854035,103.892260753884,1.3164326118157,103.882906044385,"('PAYA LEBAR', 3656)"
121 HOUGANG AVE 1,"['1.3538605933002', '103.886936534381']","['KOVAN', 'SERANGOON']",KOVAN,SERANGOON,1.36017917065237,103.885064856353,1.35063361526525,103.872771660431,"('KOVAN', 786)"
121 HOUGANG AVE 1,"['1.3538605933002', '103.886936534381']","['KOVAN', 'BARTLEY']",KOVAN,BARTLEY,1.36017917065237,103.885064856353,1.34250117805245,103.880177899184,"('KOVAN', 786)"
316 UBI AVE 1,"['1.32942959489354', '103.902786753395']","['EUNOS', 'KEMBANGAN']",EUNOS,KEMBANGAN,1.31978354916088,103.903225807255,1.3210381335934,103.912947930851,"('EUNOS', 1049)"
316 UBI AVE 1,"['1.32942959489354', '103.902786753395']","['UBI', 'KAKI BUKIT']",UBI,KAKI BUKIT,1.32997425973974,103.899226655439,1.33496735995428,103.908459338046,"('UBI', 380)"
269 BT BATOK EAST AVE 4,"['1.3487578841922', '103.759451695253']","['BUKIT BATOK', 'BUKIT GOMBAK']",BUKIT BATOK,BUKIT GOMBAK,1.34903331201636,103.749566478309,1.35861159094192,103.751790910733,"('BUKIT BATOK', 1054)"
536 BT BATOK ST 52,"['1.35551876314657', '103.751164489972']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 307)"
262 BT BATOK EAST AVE 4,"['1.35062361485088', '103.759330011217']","['BUKIT BATOK', 'BUKIT GOMBAK']",BUKIT BATOK,BUKIT GOMBAK,1.34903331201636,103.749566478309,1.35861159094192,103.751790910733,"('BUKIT BATOK', 1035)"
417 BT BATOK WEST AVE 4,"['1.3628909909218', '103.746539240126']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 699)"
355 BT BATOK ST 31,"['1.36177996910038', '103.750528224559']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 333)"
357 BT BATOK ST 31,"['1.36165496355644', '103.750874717825']","['BUKIT GOMBAK', 'BUKIT BATOK']",BUKIT GOMBAK,BUKIT BATOK,1.35861159094192,103.751790910733,1.34903331201636,103.749566478309,"('BUKIT GOMBAK', 303)"
137 JLN BT MERAH,"['1.27814726027803', '103.826958969986']","['TIONG BAHRU', 'OUTRAM PARK']",TIONG BAHRU,OUTRAM PARK,1.28610253615775,103.827445112419,1.27972059383553,103.839439862425,"('TIONG BAHRU', 871)"
137 JLN BT MERAH,"['1.27814726027803', '103.826958969986']","['TIONG BAHRU', 'HAVELOCK']",TIONG BAHRU,HAVELOCK,1.28610253615775,103.827445112419,1.28850523975311,103.833585838226,"('TIONG BAHRU', 871)"
101 TOWNER RD,"['1.31942539040726', '103.86108746288']","['LAVENDER', 'KALLANG']",LAVENDER,KALLANG,1.30737781747063,103.862767633888,1.31148890998818,103.871386541754,"('LAVENDER', 1219)"
101 TOWNER RD,"['1.31942539040726', '103.86108746288']","['BOON KENG', 'FARRER PARK']",BOON KENG,FARRER PARK,1.31933570922514,103.861569454156,1.31190557325774,103.853477716509,"('BOON KENG', 127)"
101 TOWNER RD,"['1.31942539040726', '103.86108746288']","['BOON KENG', 'BENDEMEER']",BOON KENG,BENDEMEER,1.31933570922514,103.861569454156,1.31367252847691,103.862977620945,"('BOON KENG', 127)"
111 MCNAIR RD,"['1.32130398839445', '103.858272728064']","['NOVENA', 'LAVENDER']",NOVENA,LAVENDER,1.32044079120154,103.843825618748,1.30737781747063,103.862767633888,"('LAVENDER', 1462)"
111 MCNAIR RD,"['1.32130398839445', '103.858272728064']","['BOON KENG', 'FARRER PARK']",BOON KENG,FARRER PARK,1.31933570922514,103.861569454156,1.31190557325774,103.853477716509,"('BOON KENG', 469)"
111 MCNAIR RD,"['1.32130398839445', '103.858272728064']","['BOON KENG', 'BENDEMEER']",BOON KENG,BENDEMEER,1.31933570922514,103.861569454156,1.31367252847691,103.862977620945,"('BOON KENG', 469)"
675 HOUGANG AVE 8,"['1.37188895307707', '103.884363262145']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 3197)"
675 HOUGANG AVE 8,"['1.37188895307707', '103.884363262145']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 817)"
503 HOUGANG AVE 8,"['1.37348259766875', '103.887463506477']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 3497)"
503 HOUGANG AVE 8,"['1.37348259766875', '103.887463506477']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 657)"
503 HOUGANG AVE 8,"['1.37348259766875', '103.887463506477']","['HOUGANG', 'BUANGKOK']",HOUGANG,BUANGKOK,1.37129226620797,103.892380513029,1.38264972279052,103.893463151692,"('HOUGANG', 657)"
674 HOUGANG AVE 8,"['1.37217287844953', '103.884645831522']","['ANG MO KIO', 'YIO CHU KANG']",ANG MO KIO,YIO CHU KANG,1.36993284962262,103.84955809232,1.38175587099132,103.84494727118,"('ANG MO KIO', 3236)"
674 HOUGANG AVE 8,"['1.37217287844953', '103.884645831522']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 780)"
626 HOUGANG AVE 8,"['1.36981324055211', '103.882210989427']","['ANG MO KIO', 'BISHAN']",ANG MO KIO,BISHAN,1.36993284962262,103.84955809232,1.35131580146658,103.84914026532,"('ANG MO KIO', 2906)"
626 HOUGANG AVE 8,"['1.36981324055211', '103.882210989427']","['KOVAN', 'HOUGANG']",KOVAN,HOUGANG,1.36017917065237,103.885064856353,1.37129226620797,103.892380513029,"('HOUGANG', 1121)"
324 HOUGANG AVE 5,"['1.36750458591712', '103.897418323346']","['ANG MO KIO', 'EUNOS']",ANG MO KIO,EUNOS,1.36993284962262,103.84955809232,1.31978354916088,103.903225807255,"('ANG MO KIO', 4272)"
324 HOUGANG AVE 5,"['1.36750458591712', '103.897418323346']","['HOUGANG', 'KOVAN']",HOUGANG,KOVAN,1.37129226620797,103.892380513029,1.36017917065237,103.885064856353,"('HOUGANG', 607)"
52 TEBAN GDNS RD,"['1.32100982297014', '103.73748275185']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 2053)"
236 JURONG EAST ST 21,"['1.34040691118426', '103.742128554131']","['JURONG EAST', 'CHINESE GARDEN']",JURONG EAST,CHINESE GARDEN,1.33315281585758,103.742286332403,1.34235282081401,103.732596738363,"('JURONG EAST', 778)"
121 POTONG PASIR AVE 1,"['1.33574084734373', '103.865665596118']","['TOA PAYOH', 'BRADDELL']",TOA PAYOH,BRADDELL,1.33262928096888,103.847502198048,1.3404690010277,103.846799083148,"('TOA PAYOH', 1821)"
121 POTONG PASIR AVE 1,"['1.33574084734373', '103.865665596118']","['POTONG PASIR', 'SERANGOON']",POTONG PASIR,SERANGOON,1.33137949021368,103.869055656782,1.35063361526525,103.872771660431,"('POTONG PASIR', 529)"
121 POTONG PASIR AVE 1,"['1.33574084734373', '103.865665596118']","['POTONG PASIR', 'LORONG CHUAN']",POTONG PASIR,LORONG CHUAN,1.33137949021368,103.869055656782,1.35161217074555,103.864151938651,"('POTONG PASIR', 529)"
121 POTONG PASIR AVE 1,"['1.33574084734373', '103.865665596118']","['POTONG PASIR', 'WOODLEIGH']",POTONG PASIR,WOODLEIGH,1.33137949021368,103.869055656782,1.33919004519388,103.87081830915,"('POTONG PASIR', 529)"
335 WOODLANDS ST 32,"['1.42972520117129', '103.780579357988']","['KHATIB', 'YISHUN']",KHATIB,YISHUN,1.41738337009565,103.832979908243,1.42944308477331,103.835005047246,"('YISHUN', 5697)"
